name	pfam_id	chrom	chromStart	chromEnd	all_cosmic	pval
PPR	PF01535	chr5	71630872	71631674	8	2.7958340057698
zf-C2H2	PF00096	chr5	71743099	71743171	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71743186	71752241	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71752256	71752325	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71752340	71752409	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71755993	71756062	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71756077	71756146	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71756329	71756398	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71756413	71756482	38	1.82240333218664e-05
zf-C2H2	PF00096	chr5	71756497	71756566	38	1.82240333218664e-05
IBN_N	PF03810	chr5	72144317	72151723	4	2.27964843259768e-06
HEAT	PF02985	chr5	72168521	72171526	10	0.200926939077681
HEAT	PF02985	chr5	72182944	72183910	10	0.200926939077681
HEAT	PF02985	chr5	72183922	72184033	10	0.200926939077681
HEAT	PF02985	chr5	72184048	72185641	10	0.200926939077681
HEAT	PF02985	chr5	72189315	72189506	10	0.200926939077681
FCH	PF00611	chr5	72251945	72286387	5	2.27964843259768e-06
Fork_head	PF00250	chr5	72743526	72743814	13	2.27964843259768e-06
NAC	PF01849	chr5	72798358	72798852	5	0.00348887616987592
Ank	PF00023	chr5	72849278	72850212	55	0.00348887616987592
Ank	PF00023	chr5	72850212	72850783	55	0.00348887616987592
Ank	PF00023	chr5	72850783	72851383	55	0.00348887616987592
WD40	PF00400	chr5	72864395	72865404	29	1.43145332025962e-07
WD40	PF00400	chr5	72865413	72866443	29	1.43145332025962e-07
WD40	PF00400	chr5	72868352	72872796	29	1.43145332025962e-07
C1_1	PF00130	chr5	73153954	73161796	14	1.82240333218664e-05
RhoGEF	PF00621	chr5	73166025	73181749	28	2.27964843259768e-06
PH	PF00169	chr5	73181878	73188054	284	0.00823877791258101
Kelch_2	PF07646	chr5	73930593	73930731	3	0.00127894245878223
Kelch_1	PF01344	chr5	73930593	73930731	34	9.75580331032108e-05
Kelch_2	PF07646	chr5	73930734	73930869	3	0.00127894245878223
Kelch_1	PF01344	chr5	73930734	73930869	34	9.75580331032108e-05
Kelch_1	PF01344	chr5	73930872	73931013	34	9.75580331032108e-05
Kelch_1	PF01344	chr5	73931016	73931181	34	9.75580331032108e-05
Kelch_2	PF07646	chr5	73931184	73931325	3	0.00127894245878223
Kelch_1	PF01344	chr5	73931184	73931325	34	9.75580331032108e-05
BACK	PF07707	chr5	73931556	73931865	14	2.27964843259768e-06
BTB	PF00651	chr5	73931877	73932204	15	1.43145332025962e-07
BTB	PF00651	chr5	73931877	73932090	15	1.43145332025962e-07
Glyco_hydro_20	PF00728	chr5	73992860	74016511	13	0.00127894245878223
Glyco_hydro_20	PF00728	chr5	74001050	74016511	13	0.00127894245878223
EFG_C	PF00679	chr5	74017505	74018364	4	0.00823877791258101
EFG_IV	PF03764	chr5	74018367	74021822	3	0.00127894245878223
GTP_EFTU_D2	PF03144	chr5	74032785	74034405	9	0.00127894245878223
GTP_EFTU	PF00009	chr5	74035832	74055197	12	2.27964843259768e-06
GTP_EFTU	PF00009	chr5	74035832	74046492	12	2.27964843259768e-06
MMR_HSR1	PF01926	chr5	74043529	74047264	12	0.000393708410902564
GTP_EFTU	PF00009	chr5	74054691	74055197	12	2.27964843259768e-06
Ribosomal_S8e	PF01201	chr5	74063186	74069882	9	0.278450517967822
Ribosomal_S8e	PF01201	chr5	74063186	74072429	9	0.278450517967822
Branch	PF02485	chr5	74324817	74325465	17	0.00127894245878223
Ank	PF00023	chr5	74414070	74433727	55	0.00348887616987592
Ank	PF00023	chr5	74433727	74434673	55	0.00348887616987592
Ank	PF00023	chr5	74434673	74434772	55	0.00348887616987592
Ank	PF00023	chr5	74450118	74464850	55	0.00348887616987592
Ank	PF00023	chr5	74464850	74484320	55	0.00348887616987592
HMG-CoA_red	PF00368	chr5	74650382	74651190	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74650382	74656114	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74651190	74656114	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74654527	74655810	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74654527	74654650	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74654650	74656114	17	2.5081793081383
HMG-CoA_red	PF00368	chr5	74655810	74656114	17	2.5081793081383
START	PF01852	chr5	74675187	74685508	15	9.75580331032108e-05
PH	PF00169	chr5	74722299	74806962	284	0.00823877791258101
IMS	PF00817	chr5	74865225	74865306	12	0.0172418496560161
IMS	PF00817	chr5	74865225	74892052	12	0.0172418496560161
IMS	PF00817	chr5	74865225	74877279	12	0.0172418496560161
IMS	PF00817	chr5	74865225	74892073	12	0.0172418496560161
IMS	PF00817	chr5	74865225	74886260	12	0.0172418496560161
Ank	PF00023	chr5	74916140	74921472	55	0.00348887616987592
Ank	PF00023	chr5	74921472	74921676	55	0.00348887616987592
Ank	PF00023	chr5	74921676	74930723	55	0.00348887616987592
Ank	PF00023	chr5	74931609	74948967	55	0.00348887616987592
Ank	PF00023	chr5	74955108	74959219	55	0.00348887616987592
Death	PF00531	chr5	74962731	74966824	14	9.75580331032108e-05
MFS_1	PF07690	chr5	75596646	75621271	33	1.43145332025962e-07
7tm_1	PF00001	chr5	75913456	75913633	53	1.43145332025962e-07
7tm_1	PF00001	chr5	75913663	75914200	53	1.43145332025962e-07
IQ	PF00612	chr5	75936905	75948614	34	0.00823877791258101
IQ	PF00612	chr5	75948641	75950070	34	0.00823877791258101
RasGAP	PF00616	chr5	75964638	75970458	39	0.00348887616987592
RasGAP	PF00616	chr5	75964638	75967804	39	0.00348887616987592
RasGAP_C	PF03836	chr5	75991381	75997037	5	0.00127894245878223
RasGAP_C	PF03836	chr5	75991381	75993971	5	0.00127894245878223
7tm_1	PF00001	chr5	76028405	76029164	53	1.43145332025962e-07
7tm_1	PF00001	chr5	76128706	76129465	53	1.43145332025962e-07
S_100	PF01023	chr5	76171197	76173502	5	9.75580331032108e-05
CRF-BP	PF05428	chr5	76248960	76264708	19	5.18166418272072
CRF-BP	PF05428	chr5	76248960	76254715	19	5.18166418272072
FHA	PF00498	chr5	76344084	76349847	6	2.27964843259768e-06
G-patch	PF01585	chr5	76357538	76358922	4	1.82240333218664e-05
zf-BED	PF02892	chr5	76373408	76373567	6	0.200926939077681
PDE8	PF08629	chr5	76506751	76506907	0	1.43145332025962e-07
Response_reg	PF00072	chr5	76607873	76633100	1	2.27964843259768e-06
PAS	PF00989	chr5	76640685	76649190	13	0.000393708410902564
PDEase_I	PF00233	chr5	76709063	76722317	24	9.75580331032108e-05
WD40	PF00400	chr5	76733202	76734131	29	1.43145332025962e-07
WD40	PF00400	chr5	76754939	76759047	29	1.43145332025962e-07
OAR	PF03826	chr5	76926102	76926165	5	0.278450517967822
Homeobox	PF00046	chr5	76926582	76932779	21	2.27964843259768e-06
SCAMP	PF04144	chr5	77755120	77771354	8	9.75580331032108e-05
GCV_T_C	PF08669	chr5	78293969	78301226	7	0.00823877791258101
GCV_T	PF01571	chr5	78320107	78326747	11	0.000393708410902564
DAO	PF01266	chr5	78329181	78350062	19	1.82240333218664e-05
DAO	PF01266	chr5	78329181	78340369	19	1.82240333218664e-05
DAO	PF01266	chr5	78329181	78359560	19	1.82240333218664e-05
S-methyl_trans	PF02574	chr5	78373366	78379591	19	0.200926939077681
S-methyl_trans	PF02574	chr5	78373366	78375269	19	0.200926939077681
S-methyl_trans	PF02574	chr5	78378635	78379591	19	0.200926939077681
S-methyl_trans	PF02574	chr5	78411605	78423718	19	0.200926939077681
S-methyl_trans	PF02574	chr5	78411605	78411722	19	0.200926939077681
S-methyl_trans	PF02574	chr5	78421868	78423718	19	0.200926939077681
WH2	PF02205	chr5	78611924	78611978	10	0.200926939077681
PAP_assoc	PF03828	chr5	78964799	78977825	7	0.00823877791258101
fn3	PF00041	chr5	79054575	79057759	610	0.00823877791258101
SPRY	PF00622	chr5	79089294	79095422	48	9.75580331032108e-05
EGF_CA	PF07645	chr5	79355717	79357605	110	0.000393708410902564
EGF_CA	PF07645	chr5	79361241	79363856	110	0.000393708410902564
EGF	PF00008	chr5	79363871	79366153	54	0.00127894245878223
TSP_C	PF05735	chr5	79374018	79378914	11	0.00348887616987592
Serinc	PF03348	chr5	79439493	79498868	22	0.00348887616987592
Actin	PF00022	chr5	79595498	79596122	37	1.82240333218664e-05
FYVE	PF01363	chr5	79734728	79735851	10	9.75580331032108e-05
Ank	PF00023	chr5	79855489	79855591	55	0.00348887616987592
Ank	PF00023	chr5	79855591	79855714	55	0.00348887616987592
DHFR_1	PF00186	chr5	79924913	79950298	11	0.756222585349092
DHFR_1	PF00186	chr5	79924983	79950298	11	0.756222585349092
MutS_I	PF01624	chr5	79966024	79970804	7	0.200926939077681
MutS_II	PF05188	chr5	79970870	80037284	18	1.29318976300548
MutS_III	PF05192	chr5	80037308	80057471	19	0.00823877791258101
IQ	PF00612	chr5	80366383	80369063	34	0.00823877791258101
RhoGEF	PF00621	chr5	80369123	80382667	28	2.27964843259768e-06
PH	PF00169	chr5	80382760	80404824	284	0.00823877791258101
RasGEF	PF00617	chr5	80503092	80515529	13	2.27964843259768e-06
ATP-gua_PtransN	PF02807	chr5	80548518	80550272	2	2.27964843259768e-06
ATP-gua_Ptrans	PF00217	chr5	80550308	80562063	10	0.00348887616987592
zf-CCHC	PF00098	chr5	80604779	80604833	4	0.00127894245878223
START	PF01852	chr5	80626655	80631674	15	9.75580331032108e-05
4HBT	PF03061	chr5	80640810	80643656	6	0.00348887616987592
4HBT	PF03061	chr5	80659665	80689848	6	0.00348887616987592
ATP-synt_S1	PF05827	chr5	81608455	81613967	7	0.00823877791258101
DUF1242	PF06842	chr5	82352904	82360935	3	8.60683860960001
V-set	PF07686	chr5	82779404	82786291	30	1.43145332025962e-07
Xlink	PF00193	chr5	82789364	82789735	29	0.00127894245878223
Xlink	PF00193	chr5	82807921	82808212	29	0.00127894245878223
EGF	PF00008	chr5	82841367	82841463	54	0.00127894245878223
EGF	PF00008	chr5	82843801	82843897	54	0.00127894245878223
Lectin_C	PF00059	chr5	82849245	82868373	42	1.82240333218664e-05
Sushi	PF00084	chr5	82875804	82875975	211	0.00127894245878223
Xlink	PF00193	chr5	82937328	82937604	29	0.00127894245878223
Xlink	PF00193	chr5	82940196	82940484	29	0.00127894245878223
V-set	PF07686	chr5	82948280	82948586	30	1.43145332025962e-07
ig	PF00047	chr5	82948319	82948583	9	1.82240333218664e-05
F5_F8_type_C	PF00754	chr5	83239260	83356255	19	1.82240333218664e-05
F5_F8_type_C	PF00754	chr5	83344090	83356255	19	1.82240333218664e-05
EGF	PF00008	chr5	83433064	83433160	54	0.00127894245878223
EGF	PF00008	chr5	83476216	83476333	54	0.00127894245878223
EGF	PF00008	chr5	83549919	83550021	54	0.00127894245878223
DUF1220	PF06758	chr5	85580664	85581686	31	9.75580331032108e-05
DUF1220	PF06758	chr5	85582741	85583665	31	9.75580331032108e-05
COX7C	PF02935	chr5	85913873	85915284	0	1.43145332025962e-07
SH2	PF00017	chr5	86627166	86628400	123	0.0325964095227795
SH3_1	PF00018	chr5	86629099	86637110	11	2.27964843259768e-06
SH3_1	PF00018	chr5	86629099	86637107	11	2.27964843259768e-06
SH3_2	PF07653	chr5	86629102	86637110	8	2.27964843259768e-06
SH3_2	PF07653	chr5	86629102	86637107	8	2.27964843259768e-06
SH2	PF00017	chr5	86642490	86648999	123	0.0325964095227795
PH	PF00169	chr5	86658458	86667968	284	0.00823877791258101
C2	PF00168	chr5	86669989	86672224	39	2.27964843259768e-06
RasGAP	PF00616	chr5	86672818	86681186	39	0.00348887616987592
SRF-TF	PF00319	chr5	88100494	88119580	7	0.00348887616987592
Lactamase_B	PF00753	chr5	89757129	89770024	8	2.27964843259768e-06
LysM	PF01476	chr5	89815225	89820901	2	0.00348887616987592
Calx-beta	PF03160	chr5	89920968	89923067	64	0.138968050866263
Calx-beta	PF03160	chr5	89941863	89943572	64	0.138968050866263
Calx-beta	PF03160	chr5	89968483	89969940	64	0.138968050866263
Calx-beta	PF03160	chr5	89971131	89972011	64	0.138968050866263
Calx-beta	PF03160	chr5	89979631	89979799	64	0.138968050866263
Calx-beta	PF03160	chr5	89979838	89979976	64	0.138968050866263
Calx-beta	PF03160	chr5	89981638	89985806	64	0.138968050866263
Calx-beta	PF03160	chr5	89990389	89992837	64	0.138968050866263
Calx-beta	PF03160	chr5	90002125	90004678	64	0.138968050866263
Calx-beta	PF03160	chr5	90006812	90008206	64	0.138968050866263
EPTP	PF03736	chr5	90024510	90024639	17	0.0565734645986981
Calx-beta	PF03160	chr5	90041066	90041517	64	0.138968050866263
Calx-beta	PF03160	chr5	90055343	90070087	64	0.138968050866263
Calx-beta	PF03160	chr5	90074346	90074895	64	0.138968050866263
Calx-beta	PF03160	chr5	90077326	90079689	64	0.138968050866263
Calx-beta	PF03160	chr5	90106195	90106363	64	0.138968050866263
Calx-beta	PF03160	chr5	90106954	90107077	64	0.138968050866263
GPS	PF01825	chr5	90149978	90151649	9	1.82240333218664e-05
Arrestin_C	PF02752	chr5	90670020	90671381	10	0.00127894245878223
Arrestin_N	PF00339	chr5	90672451	90678884	15	0.00348887616987592
zf-C4	PF00105	chr5	92920979	92923637	15	1.82240333218664e-05
Hormone_recep	PF00104	chr5	92923829	92929495	23	2.27964843259768e-06
Homeobox	PF00046	chr5	93076485	93076596	21	2.27964843259768e-06
Pou	PF00157	chr5	93076692	93076917	10	0.00127894245878223
BRCT	PF00533	chr5	93964549	93966249	12	9.75580331032108e-05
Ank	PF00023	chr5	94025308	94027784	55	0.00348887616987592
Ank	PF00023	chr5	94027784	94027883	55	0.00348887616987592
Ank	PF00023	chr5	94027886	94030559	55	0.00348887616987592
C2	PF00168	chr5	94207033	94224634	39	2.27964843259768e-06
C2	PF00168	chr5	94278079	94353121	39	2.27964843259768e-06
TPR_1	PF00515	chr5	94814058	94818190	16	1.82240333218664e-05
TPR_2	PF07719	chr5	94850578	94852109	4	1.82240333218664e-05
TPR_1	PF00515	chr5	94850578	94852109	16	1.82240333218664e-05
TPR_1	PF00515	chr5	94857874	94857976	16	1.82240333218664e-05
TPR_2	PF07719	chr5	94857976	94858972	4	1.82240333218664e-05
TPR_1	PF00515	chr5	94857976	94858972	16	1.82240333218664e-05
TPR_2	PF07719	chr5	94860260	94861168	4	1.82240333218664e-05
TPR_2	PF07719	chr5	94878901	94879003	4	1.82240333218664e-05
TPR_1	PF00515	chr5	94878901	94879003	16	1.82240333218664e-05
Sulfatase	PF00884	chr5	94918741	94938973	23	1.82240333218664e-05
7tm_1	PF00001	chr5	94956154	94957036	53	1.43145332025962e-07
Rieske	PF00355	chr5	94989811	94991822	4	0.0172418496560161
BTB	PF00651	chr5	95103828	95119599	15	1.43145332025962e-07
Occludin_ELL	PF07303	chr5	95224597	95226973	6	0.00823877791258101
P_proprotein	PF01483	chr5	95730662	95734660	7	0.00348887616987592
Peptidase_S8	PF00082	chr5	95735759	95759138	23	0.000393708410902564
Peptidase_S8	PF00082	chr5	95735759	95744026	23	0.000393708410902564
Peptidase_S8	PF00082	chr5	95744026	95748185	23	0.000393708410902564
Calpain_inhib	PF00748	chr5	96076994	96083088	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96076994	96078460	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96078365	96083088	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96084243	96093190	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96084243	96090446	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96093308	96103175	20	1.82240333218664e-05
Calpain_inhib	PF00748	chr5	96093308	96103175	20	1.82240333218664e-05
Peptidase_M1	PF01433	chr5	96126342	96136659	38	0.00127894245878223
Peptidase_M1	PF01433	chr5	96126342	96139469	38	0.00127894245878223
Peptidase_M1	PF01433	chr5	96215594	96224889	38	0.00127894245878223
Peptidase_M1	PF01433	chr5	96215594	96232439	38	0.00127894245878223
Peptidase_M1	PF01433	chr5	96224889	96232439	38	0.00127894245878223
RIO1	PF01163	chr5	96504473	96512995	10	0.611100783991512
RGM_N	PF06535	chr5	98109835	98115535	7	0.0325964095227795
RGM_N	PF06535	chr5	98115619	98128813	7	0.0325964095227795
RGM_N	PF06535	chr5	98115619	98115802	7	0.0325964095227795
RGM_C	PF06534	chr5	98128813	98129455	9	0.138968050866263
Helicase_C	PF00271	chr5	98218802	98223820	12	1.43145332025962e-07
SNF2_N	PF00176	chr5	98224826	98232939	26	2.27964843259768e-06
Chromo	PF00385	chr5	98233994	98234388	6	2.27964843259768e-06
Chromo	PF00385	chr5	98235202	98235319	6	2.27964843259768e-06
Glyco_transf_29	PF00777	chr5	100147564	100222167	32	9.75580331032108e-05
Glyco_transf_29	PF00777	chr5	100222044	100222167	32	9.75580331032108e-05
Kazal_2	PF07648	chr5	101583124	101585463	29	0.0172418496560161
MFS_1	PF07690	chr5	101599415	101627235	33	1.43145332025962e-07
OATP	PF03137	chr5	101724409	101811479	55	0.000393708410902564
OATP	PF03137	chr5	101724409	101834235	55	0.000393708410902564
OATP	PF03137	chr5	101724409	101811497	55	0.000393708410902564
Kazal_2	PF07648	chr5	101735424	101748818	29	0.0172418496560161
MFS_1	PF07690	chr5	101755584	101795452	33	1.43145332025962e-07
MFS_1	PF07690	chr5	101811428	101834235	33	1.43145332025962e-07
OATP	PF03137	chr5	101815922	101834235	55	0.000393708410902564
Cu2_monooxygen	PF01082	chr5	102249661	102282552	9	0.756222585349092
Cu2_monoox_C	PF03712	chr5	102284086	102295715	8	0.200926939077681
Cu2_monoox_C	PF03712	chr5	102295598	102295715	8	0.200926939077681
NHL	PF01436	chr5	102340859	102342517	8	0.00823877791258101
NHL	PF01436	chr5	102342589	102342679	8	0.00823877791258101
NHL	PF01436	chr5	102343193	102343280	8	0.00823877791258101
NHL	PF01436	chr5	102353041	102353125	8	0.00823877791258101
Ank	PF00023	chr5	102895143	102895816	55	0.00348887616987592
Ank	PF00023	chr5	102895741	102895816	55	0.00348887616987592
F-box	PF00646	chr5	107703545	107716437	7	0.000393708410902564
SH2	PF00017	chr5	108290478	108294986	123	0.0325964095227795
zf-C3HC4	PF00097	chr5	108673035	108679991	10	1.82240333218664e-05
Glyco_hydro_38	PF01074	chr5	109051929	109117217	19	0.00348887616987592
Mito_carr	PF00153	chr5	110097312	110097432	40	2.27964843259768e-06
WD40	PF00400	chr5	110446927	110448839	29	1.43145332025962e-07
Utp21	PF04192	chr5	110456744	110462570	16	24.9624924865428
Pkinase	PF00069	chr5	110784868	110818555	283	2.27964843259768e-06
START	PF01852	chr5	110835585	110837706	15	9.75580331032108e-05
START	PF01852	chr5	110835585	110836795	15	9.75580331032108e-05
Arm	PF00514	chr5	112162930	112164586	106	0.278450517967822
Arm	PF00514	chr5	112164592	112170696	106	0.278450517967822
Arm	PF00514	chr5	112170849	112173359	106	0.278450517967822
Arm	PF00514	chr5	112173362	112173485	106	0.278450517967822
APC_15aa	PF05972	chr5	112174349	112174397	5	4.80330449448222
APC_15aa	PF05972	chr5	112174697	112174745	5	4.80330449448222
APC_15aa	PF05972	chr5	112174754	112174802	5	4.80330449448222
APC_15aa	PF05972	chr5	112174805	112174853	5	4.80330449448222
APC_crr	PF05923	chr5	112175057	112175135	68	113.735864878531
APC_crr	PF05923	chr5	112175396	112175474	68	113.735864878531
APC_crr	PF05923	chr5	112175744	112175822	68	113.735864878531
SAMP	PF05924	chr5	112175993	112176059	10	27.7376084390821
APC_crr	PF05923	chr5	112176197	112176275	68	113.735864878531
SAMP	PF05924	chr5	112176443	112176506	10	27.7376084390821
APC_crr	PF05923	chr5	112176809	112176890	68	113.735864878531
APC_crr	PF05923	chr5	112177133	112177211	68	113.735864878531
APC_crr	PF05923	chr5	112177307	112177385	68	113.735864878531
SAMP	PF05924	chr5	112177388	112177451	10	27.7376084390821
APC_basic	PF05956	chr5	112177949	112179029	99	44.522788245815
EB1_binding	PF05937	chr5	112179299	112179821	80	300
SRP19	PF01922	chr5	112198209	112198272	1	0.0565734645986981
SRP19	PF01922	chr5	112198209	112203148	1	0.0565734645986981
SRP19	PF01922	chr5	112198209	112200408	1	0.0565734645986981
SRP19	PF01922	chr5	112200318	112203148	1	0.0565734645986981
TB2_DP1_HVA22	PF03134	chr5	112214531	112256953	5	9.75580331032108e-05
TB2_DP1_HVA22	PF03134	chr5	112222795	112256953	5	9.75580331032108e-05
zf-CCCH	PF00642	chr5	112227850	112227931	6	1.82240333218664e-05
RRM_1	PF00076	chr5	112228072	112228249	34	1.43145332025962e-07
zf-CCCH	PF00642	chr5	112228270	112228348	6	1.82240333218664e-05
DCP2	PF05026	chr5	112312658	112327895	3	5.5717080411144
Pkinase	PF00069	chr5	112769719	112770502	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr5	112770070	112770502	1522	3.41277051625166
DEAD	PF00270	chr5	112862393	112862477	16	1.43145332025962e-07
Helicase_C	PF00271	chr5	112889367	112896793	12	1.43145332025962e-07
Helicase_C	PF00271	chr5	112889367	112891833	12	1.43145332025962e-07
HA2	PF04408	chr5	112899169	112899817	12	0.000393708410902564
YTH	PF04146	chr5	112926906	112929051	8	0.0913798565675432
SK_channel	PF03530	chr5	113698830	113740267	10	1.29318976300548
Ion_trans_2	PF07885	chr5	113798804	113808805	13	9.75580331032108e-05
CaMBD	PF02888	chr5	113808841	113831604	7	1.73299008473053
fn3	PF00041	chr5	114469589	114469799	610	0.00823877791258101
zf-B_box	PF00643	chr5	114480317	114482770	8	2.27964843259768e-06
zf-C3HC4	PF00097	chr5	114499322	114499415	10	1.82240333218664e-05
Prenyltrans	PF00432	chr5	114548232	114552648	9	0.0913798565675432
Prenyltrans	PF00432	chr5	114557660	114572127	9	0.0913798565675432
Prenyltrans	PF00432	chr5	114572139	114573609	9	0.0913798565675432
Ank	PF00023	chr5	114860180	114860279	55	0.00348887616987592
Ank	PF00023	chr5	114860279	114860417	55	0.00348887616987592
Ank	PF00023	chr5	114878649	114878748	55	0.00348887616987592
Ank	PF00023	chr5	114878748	114878847	55	0.00348887616987592
Ank	PF00023	chr5	114878847	114878946	55	0.00348887616987592
Ank	PF00023	chr5	114878970	114879072	55	0.00348887616987592
EMP24_GP25L	PF01105	chr5	114956184	114956373	9	9.75580331032108e-05
EMP24_GP25L	PF01105	chr5	114956184	114956301	9	9.75580331032108e-05
CDO_I	PF05995	chr5	115142107	115152093	9	14.3169142277437
APG12	PF04110	chr5	115167502	115177125	3	5.18166418272072
Peptidase_M1	PF01433	chr5	115298606	115336133	38	0.00127894245878223
PSI	PF01437	chr5	115811252	115813737	11	9.75580331032108e-05
Sema	PF01403	chr5	115813803	115837957	40	2.27964843259768e-06
WD40	PF00400	chr5	118580164	118582699	29	1.43145332025962e-07
DUF758	PF05527	chr5	118728516	118729074	9	0.0325964095227795
DUF758	PF05527	chr5	118728516	118728685	9	0.0325964095227795
